Time,ueId,assoCell,compCell,taskCount,succCount,upWlMea,upWlStd,upWlMin,upWlMax,upWdMea,upWdStd,upWdMin,upWdMax,queMea,queStd,queMin,queMax,compMea, compStd, compMin, compMax,dnWdMea, dnWdStd, dnWdMin, dnWdMax,dnWlMea,dnWlStd, dnWlMin, dnWlMax,e2eMea,e2eStd,e2eMin,e2eMax
1.2,1,2,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2.33333,0.816497,2,4,0.50072,0,0.50072,0.50072,4.30047,0.670694,2.93142,4.57428,7.13452,0.145803,7.075,7.43214,
1.3,1,2,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3.66667,0.816497,2,4,5.41763,2.65409,0,6.50116,3.46689,1.06682,2.68214,5.44527,12.5512,3.9814,4.68214,15.9464,
1.3,8,3,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,2.90955,0,2.90955,2.90955,13.4107,0,13.4107,13.4107,
1.3,20,6,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6.50116,0,6.50116,6.50116,2.90955,0,2.90955,2.90955,11.4107,0,11.4107,11.4107,
1.3,16,2,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,10.7512,1.83711,7.00117,11.5012,4.0911,1.01371,3.40954,6.1417,16.8423,2.37263,12.4107,19.6429,
1.3,7,3,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,3.01475,0.204124,2.93142,3.43142,5.51547,0.204124,5.43214,5.93214,
1.3,10,4,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6.16667,2.04124,2,7,1.50079,2.44967,0.50072,6.50116,2.92778,0.00892798,2.90955,2.93142,10.5952,0.399501,10.4321,11.4107,
1.3,15,6,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,6.88142,2.53592,4.85999,10.4314,14.3821,2.53592,12.3607,17.9321,
1.3,17,6,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0.501115,0.000432701,0.50072,0.50151,4.01436,1.0202,2.93142,4.93063,11.5155,1.02062,10.4321,12.4321,
1.3,19,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,3.12857,0.413037,2.68214,3.68214,5.12857,0.413037,4.68214,5.68214,
1.3,13,5,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,7.3345,2.04124,6.50116,11.5012,4.15657,0.838823,2.94527,4.69527,13.4911,1.72725,11.4464,16.7143,
1.3,15,5,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,9.20093,5.14348,0,11.5012,4.65336,0.832873,3.18214,5.24884,15.8543,5.96736,5.18214,18.75,
1.3,5,3,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,3.97381,0.102062,3.93214,4.18214,7.97381,0.102062,7.93214,8.18214,
1.3,20,5,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,3.30642,0.918559,2.93142,5.18142,7.80714,0.918559,7.43214,9.68214,
1.3,1,2,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,2.93142,0,2.93142,2.93142,10.4321,0,10.4321,10.4321,
1.3,16,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,3.92143,0.670012,3.43214,4.66428,10.9214,0.670012,10.4321,11.6643,
1.3,18,6,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,3.01475,0.204124,2.93142,3.43142,10.5155,0.204124,10.4321,10.9321,
1.3,19,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,2.68214,0,2.68214,2.68214,4.68214,0,4.68214,4.68214,
1.3,14,5,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6.50116,0,6.50116,6.50116,2.90955,0,2.90955,2.90955,11.4107,0,11.4107,11.4107,
1.3,1,2,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6.50116,0,6.50116,6.50116,2.96669,0.127775,2.90955,3.19527,11.4679,0.127775,11.4107,11.6964,
1.3,8,3,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,11.6012,0.223612,11.5012,12.0012,3.06312,0.223602,2.96312,3.46311,16.6643,0.447214,16.4643,17.4643,
1.3,4,2,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0.0715314,0.189254,0,0.50072,2.71775,0.094219,2.68214,2.93142,4.78928,0.283473,4.68214,5.43214,
1.3,11,4,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,2.95523,0.0583215,2.93142,3.07428,7.45595,0.0583215,7.43214,7.575,
1.3,12,4,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,3.03142,0.223607,2.93142,3.43142,7.53214,0.223607,7.43214,7.93214,
1.3,15,5,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,3.01475,0.204124,2.93142,3.43142,5.51547,0.204124,5.43214,5.93214,
1.3,16,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,2.93142,0,2.93142,2.93142,7.43214,0,7.43214,7.43214,
1.3,18,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,2.76547,0.204124,2.68214,3.18214,6.76547,0.204124,6.68214,7.18214,
1.3,11,4,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,2.90955,0,2.90955,2.90955,13.4107,0,13.4107,13.4107,
1.3,19,6,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1.22474,4,7,5.50109,2.44967,0.50072,6.50116,2.9132,0.00892798,2.90955,2.93142,12.9143,1.216,10.4321,13.4107,
1.3,5,2,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,11.5012,0,11.5012,11.5012,3.03455,0.25,2.90955,3.40955,16.5357,0.25,16.4107,16.9107,
