Time,ueId,assoCell,compCell,taskCount, upWlMea,upWlStd,upWlMin,upWlMax,upWdMea,upWdStd,upWdMin,upWdMax,queMea,queStd,queMin,queMax,compMea, compStd, compMin, compMax,dnWdMea, dnWdStd, dnWdMin, dnWdMax,dnWlMea,dnWlStd, dnWlMin, dnWlMax
3.7,17,6,7,3,1.40574,0.0103097,1.39384,1.4117,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,12.2955,2.92973,8.96214,14.4621,
3.7,18,6,7,3,1.25066,0.0478043,1.19643,1.2867,4.5,3.4641,0.500009,6.5,0,0,0,0,10,1.73205,9,12,4.50101,3.46436,0.50072,6.50116,12.4567,3.04332,8.99927,14.73,
3.7,3,2,8,5,1.35436,0.291483,1.17956,1.85813,5.2,2.90689,0,6.5,0,0,0,0,10.4,3.57771,4,12,5.20093,2.90741,0,6.50116,5.25543,3.32164,3.15857,11.0893,
3.7,5,3,8,5,1.01864,0.000440058,1.01786,1.01884,5.2,2.90689,0,6.5,0,0,0,0,11.4,1.34164,9,12,5.20093,2.90741,0,6.50116,2.87328,0.0788992,2.73214,2.90857,
3.7,10,4,8,4,1.57589,0.368098,1.26786,2,0.500009,0,0.500009,0.500009,3.41518,3.7405,0,8.23214,12,0,12,12,0.50072,0,0.50072,0.50072,80.6555,22.1029,47.6778,93.3743,
3.7,19,6,8,5,1.24027,0.46576,1.00098,2.07241,8.5,2.73861,6.5,11.5,0,0,0,0,8.8,4.38178,4,12,8.50116,2.73861,6.50116,11.5012,13.905,3.78397,8.40857,18.9979,
3.7,20,6,8,3,1.45932,0.149759,1.2867,1.55455,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,13.0574,1.81409,11.0693,14.6229,
3.7,14,6,9,1,1.51786,0,1.51786,1.51786,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,26.1243,0,26.1243,26.1243,
3.7,15,5,9,5,1.37956,0.412341,1.00098,2.07241,9.5,2.73861,6.5,11.5,0,0,0,0,5,2.73861,2,7,9.50345,2.74071,6.50116,11.5126,7.27057,6.46056,2.74785,17.1407,
3.7,16,5,9,5,1.22202,0.0342809,1.19741,1.26786,7.1,6.02494,0.500009,11.5,0,0,0,0,7.8,1.09545,7,9,7.10099,6.02519,0.50072,11.5012,4.85199,1.34766,2.73141,6.4457,
3.7,2,4,3,4,1.60268,0.400991,1.10714,2.08928,0.500009,0,0.500009,0.500009,0,0,0,0,4.5,5,2,12,0.50072,0,0.50072,0.50072,47.9814,24.6581,12.2136,67.3386,
3.7,1,4,4,6,1.21164,0.154826,1.03571,1.42955,3.83333,5.93857,0,11.5,0,0,0,0,6,1.54919,4,7,3.83372,5.93917,0,11.5012,10.7582,1.62244,9.39286,13.23,
3.7,7,3,4,6,1.16667,0.134423,1.01786,1.375,0.500009,0,0.500009,0.500009,0,0,0,0,6.5,1.22474,4,7,0.50072,0,0.50072,0.50072,3.3951,1.45338,2.73141,6.35642,
3.7,13,5,4,6,1.1875,0.149723,1,1.375,0.500009,0,0.500009,0.500009,0,0,0,0,7.33333,0.816497,7,9,0.50072,0,0.50072,0.50072,5.87725,1.41378,3.40998,7.15998,
3.7,6,6,6,1,2.10714,0,2.10714,2.10714,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,6.14213,0,6.14213,6.14213,
3.7,9,2,6,6,1.61607,0.424045,1.07143,2,0.500009,0,0.500009,0.500009,4.22917,4.96917,0,12.0179,12,0,12,12,0.50072,0,0.50072,0.50072,92.7909,5.6924,81.2493,95.8743,
3.7,11,4,6,1,25.8571,0,25.8571,25.8571,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,91.035,0,91.035,91.035,
3.8,4,2,7,7,1.2867,0,1.2867,1.2867,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50131,0.000396485,6.50116,6.50221,4.25281,0.518348,3.14071,4.71214,
3.8,8,3,7,6,1.41765,0.292261,1.25098,2.00098,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,4.28654,0.42893,3.78357,4.90857,
3.8,17,6,7,7,1.50353,0.137716,1.37598,1.6617,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,16.1688,1.46086,14.105,17.6764,
3.8,18,6,7,7,1.38874,0.196351,1.0367,1.5367,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,16.2147,1.23307,14.4443,17.8193,
3.8,3,2,8,6,1.18253,0.00729009,1.17956,1.19741,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,2.86988,0.00729009,2.855,2.87285,
3.8,5,3,8,6,1.02479,0.0145802,1.01884,1.05455,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,3.43238,0.299163,3.12285,3.89071,
3.8,10,4,8,4,1.5858,0.228857,1.4117,1.89384,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,6.39071,2.80594,4.24785,10.3193,
3.8,19,6,8,6,1.26586,0.198661,1.0367,1.57241,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,16.4651,1.27872,14.1229,17.4621,
3.8,20,6,8,6,1.34027,0.185233,1.05455,1.55455,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,19.5276,3.02516,15.3193,22.8193,
3.8,14,6,9,1,1,0,1,1,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,177.964,0,177.964,177.964,
3.8,15,5,9,7,1.17955,0,1.17955,1.17955,11.5,0,11.5,11.5,0,0,0,0,7,0,7,7,11.5012,0,11.5012,11.5012,2.74785,0,2.74785,2.74785,
3.8,16,5,9,6,1.19741,0,1.19741,1.19741,11.5,0,11.5,11.5,0,0,0,0,7,0,7,7,11.5012,0,11.5012,11.5012,4.85797,0.338329,4.48,5.46214,
3.8,2,4,3,9,1.46032,0.334765,1.08929,2.08928,0.500009,0,0.500009,0.500009,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,15.785,13.9003,4.99927,43.1243,
3.8,1,4,4,7,1.15816,0.104851,1.03571,1.30357,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,7.39796,1.1351,5.91071,9.125,
3.8,7,3,4,6,1.19643,0,1.19643,1.19643,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,2.73141,0,2.73141,2.73141,
3.8,13,5,4,6,1.14881,0.131061,1.01786,1.26786,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,6.73736,0.688338,5.42784,7.40998,
3.8,6,6,6,2,1.50893,0.340927,1.26786,1.75,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,145.295,1.62887,144.143,146.446,
3.8,9,2,6,7,1.59439,1.28285,1.07143,4.5,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,11.7697,12.8383,3.89213,37.285,
3.8,11,4,6,8,6.49777,7.61937,1.17857,23.3214,0.500009,0,0.500009,0.500009,4.36607,4.41043,0,9.75,8.5,0.92582,7,9,0.50072,0,0.50072,0.50072,126.115,74.8169,6.62427,180.803,
3.9,4,2,7,6,1.2867,0,1.2867,1.2867,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,4.02166,0.280685,3.74785,4.48,
3.9,8,3,7,6,1.28372,0.0717991,1.25098,1.42955,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,2.9175,0.0314413,2.89071,2.98,
3.9,17,6,7,6,1.39682,0.164214,1.12598,1.64384,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,12.4175,2.04596,9.40857,14.9086,
3.9,18,6,7,6,1.36408,0.207225,1.0367,1.5367,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,12.4651,2.37631,9.08714,15.5871,
3.9,3,2,8,7,1.17956,0,1.17956,1.17956,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,2.87285,0,2.87285,2.87285,
3.9,5,3,8,6,1.14384,0.306186,1.01884,1.76884,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,2.94428,0.0874819,2.90857,3.12285,
3.9,10,4,8,7,1.48313,0.313392,1.1617,2.1617,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,5.16877,6.1024,2.69428,18.98,
3.9,19,6,8,6,1.23313,0.131708,1.05455,1.32241,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,13.1288,1.81637,10.7657,15.4264,
3.9,20,6,8,6,1.49801,0.305439,1.00098,1.80455,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,14.6883,2.98268,10.3907,19.355,
3.9,14,6,9,4,1.16145,0.145396,1.01786,1.2867,8.75,5.5,0.500009,11.5,0,0,0,0,6.25,1.5,4,7,8.75105,5.50022,0.50072,11.5012,61.4134,92.5238,14.4443,200.196,
3.9,15,5,9,6,1.22122,0.102062,1.17955,1.42955,11.5,0,11.5,11.5,0,0,0,0,7,0,7,7,11.5012,0,11.5012,11.5012,3.36988,0.385717,2.96214,3.87285,
3.9,16,5,9,7,1.23057,0.0958473,1.17955,1.44741,11.5,0,11.5,11.5,0,0,0,0,7,0,7,7,11.5012,0,11.5012,11.5012,4.92132,0.314697,4.48,5.24785,
3.9,2,4,3,6,1.39881,0.102062,1.35714,1.60714,0.500009,0,0.500009,0.500009,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,4.70165,0.233285,4.60642,5.17784,
3.9,1,4,4,6,1.125,0,1.125,1.125,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,5.84821,0.109352,5.80357,6.07143,
3.9,7,3,4,6,1.19643,0,1.19643,1.19643,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,2.73141,0,2.73141,2.73141,
3.9,13,5,4,7,1.05102,0.0958473,1,1.26786,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,5.39213,0.903978,4.8207,7.40998,
3.9,6,6,6,7,1.25255,0.244938,0.982143,1.51786,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,141.286,6.46212,136.107,152.321,
3.9,9,2,6,6,1.07738,0.0145802,1.07143,1.10714,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,4.05879,0.277486,3.55284,4.3207,
3.9,11,4,6,6,1.19643,0,1.19643,1.19643,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,5.47248,0.196834,5.39213,5.87427,
4,4,2,7,6,1.19444,0.0947712,1.10813,1.2867,6.5,0,6.5,6.5,0,0,0,0,7.33333,0.816497,7,9,6.50116,0,6.50116,6.50116,5.19428,1.25991,4.355,7.69428,
4,5,3,7,5,1.14741,0.0740581,1.01884,1.19741,6.5,0,6.5,6.5,0,0,0,0,8,2.23607,7,12,6.5236,0.0313613,6.50116,6.56618,5.30756,1.36303,2.90857,6.26571,
4,8,3,7,7,1.39894,0.138211,1.25098,1.6617,6.5,0,6.5,6.5,0,0,0,0,7.57143,0.9759,7,9,6.50116,0,6.50116,6.50116,5.44683,1.41442,2.90857,7.355,
4,9,4,8,1,1.07143,0,1.07143,1.07143,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,95.5707,0,95.5707,95.5707,
4,10,4,8,7,1.36323,0.090887,1.1617,1.4117,6.5,0,6.5,6.5,0,0,0,0,6.28571,3.9036,4,12,6.50131,0.000396485,6.50116,6.50221,5.68903,1.66447,2.69428,7.65857,
4,2,4,9,4,1.58109,0.603841,1.23313,2.48313,8.75,5.5,0.500009,11.5,0,0,0,0,3.5,1,2,4,8.75105,5.50022,0.50072,11.5012,9.24374,1.37799,7.1957,10.1764,
4,17,6,9,6,1.26586,0.243123,1.01884,1.6617,9.83333,2.58199,6.5,11.5,0,0,0,0,5.66667,2.58199,4,9,9.8345,2.58199,6.50116,11.5012,6.11095,4.35441,4.08714,14.98,
4,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,7,3,2,6,1.29762,0.141361,1.14286,1.55357,0.500009,0,0.500009,0.500009,0,0,0,0,8.66667,0.816497,7,9,0.50072,0,0.50072,0.50072,6.15999,2.07997,2.73141,9.10641,
4,11,4,2,6,1.27381,0.192879,1.08929,1.60714,0.500009,0,0.500009,0.500009,0,0,0,0,8.66667,0.816497,7,9,0.50072,0,0.50072,0.50072,8.98439,1.07371,7.23141,9.73141,
4,16,5,2,5,1.21071,0.10818,1.01786,1.26786,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,7.91713,0.901971,6.87427,9.15999,
4,1,4,3,6,1.375,0.258528,1.125,1.67857,0.416674,0.204128,0,0.500009,0,0,0,0,4.5,1.22474,4,7,0.417267,0.204418,0,0.50072,8.81189,1.17471,7.14213,10.1243,
4,19,6,3,6,1.22354,0.0698965,1.17857,1.32241,2.50001,3.09838,0.500009,6.5,0,0,0,0,6.66667,4.13118,4,12,2.50087,3.09861,0.50072,6.50116,6.75773,5.01433,2.90998,16.3907,
4,14,5,4,6,1.33366,0.155053,1.08929,1.57143,4.16667,5.68037,0.500009,11.5,0,0,0,0,5,1.54919,4,7,4.16753,5.6806,0.50072,11.5012,8.59106,5.97978,2.71356,17.6229,
4,18,6,4,6,1.24124,0.0316111,1.17857,1.26884,1.50001,2.44949,0.500009,6.5,0,0,0,0,4.83333,2.04124,4,9,1.50079,2.44967,0.50072,6.50116,5.04368,4.72106,2.90998,14.6407,
4,15,5,5,5,1.21071,0.15278,1.01786,1.44643,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,22.7107,12.568,9.78571,40.7143,
4,3,2,6,5,1.30714,0.0751268,1.17857,1.35714,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,4.89927,1.20589,4.14213,6.98141,
4,13,5,6,5,1.43571,0.177047,1.19643,1.69643,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,8.36356,0.916699,7.33856,9.35642,
4,20,2,6,4,1.16121,0.102064,1.0367,1.2867,3.5,3.4641,0.500009,6.5,0,0,0,0,9.5,2.88675,7,12,3.50094,3.46436,0.50072,6.50116,9.89142,6.6117,4.17784,18.0871,
4.1,4,2,7,6,1.19741,0.0978068,1.10813,1.2867,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,5.44428,1.13417,4.44428,7.05143,
4.1,5,3,7,6,1.26884,0.139697,1.14384,1.44741,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.512,0.0265419,6.50116,6.56618,6.89476,1.5215,5.64071,9.12927,
4.1,8,3,7,4,6.86281,8.77419,1.42955,19.9296,6.5,0,6.5,6.5,1.74978,3.49956,0,6.99911,7,0,7,7,6.50116,0,6.50116,6.50116,13.8193,6.36308,8.44428,22.605,
4.1,9,4,8,2,1.32241,0.20203,1.17956,1.46527,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,46.5604,3.27037,44.2479,48.8729,
4.1,10,4,8,6,1.46527,0.350473,1.23313,2.1617,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,6.74488,3.09273,2.80143,9.81928,
4.1,2,4,9,6,1.21825,0.176566,1.01884,1.48313,11.5,0,11.5,11.5,0,0,0,0,4,0,4,4,11.5169,0.0268432,11.5012,11.5662,8.79166,4.26469,3.17643,12.605,
4.1,17,6,9,6,1.25098,0,1.25098,1.25098,11.5,0,11.5,11.5,0,0,0,0,4,0,4,4,11.5012,0,11.5012,11.5012,4.08714,0,4.08714,4.08714,
4.1,6,3,2,6,1.38095,0.350413,1.01786,2.01786,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,244.708,19.838,217.643,267.054,
4.1,7,3,2,6,1.09226,0.094772,1.05357,1.28571,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,7.67189,1.13055,6.21356,9.14213,
4.1,11,4,2,6,1.27679,0.29402,1.07143,1.83929,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,9.74927,3.5932,4.39213,13.5886,
4.1,16,5,2,6,1.09226,0.129469,1,1.26786,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,6.7463,0.566656,6.21356,7.74927,
4.1,1,4,3,5,1.23214,0.120453,1.08929,1.41071,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,8.63141,3.2625,4.15998,12.0886,
4.1,19,6,3,7,1.18112,0.00674931,1.17857,1.19643,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,4.40743,0.00674931,4.39213,4.40998,
4.1,14,5,4,7,1.37755,0.119979,1.23214,1.625,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,3.3105,0.54309,2.62427,4.42784,
4.1,18,6,4,7,1.25,0,1.25,1.25,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,2.98651,0.130701,2.90998,3.17784,
4.1,15,5,5,6,1.01786,0,1.01786,1.01786,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,7.3244,1.03808,6.53571,9.35714,
4.1,3,2,6,6,1.16964,0.0314413,1.10714,1.19643,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,5.27903,1.09245,4.28498,6.64213,
4.1,13,5,6,6,1.21428,0.236363,0.946427,1.66071,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,9.22844,0.824483,8.24927,10.1243,
4.1,20,2,6,1,23.0536,0,23.0536,23.0536,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,47.2671,0,47.2671,47.2671,
4.2,4,2,7,7,1.18466,0.0954497,1.10813,1.2867,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,6.30908,1.50562,4.74785,8.67642,
4.2,5,3,7,7,1.177,0.0332936,1.10813,1.19741,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,4.06418,2.04035,2.94428,8.42643,
4.2,8,3,7,8,2.98313,3.73392,1.17955,12.1796,6.5,0,6.5,6.5,0.21875,0.618718,0,1.75,7,0,7,7,6.50116,0,6.50116,6.50116,9.82375,10.0163,2.73,29.8907,
4.2,9,4,8,9,1.39979,0.197844,1.14384,1.7867,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,20.98,19.0176,2.71214,55.7657,
4.2,10,4,8,7,1.53415,0.291319,1.34027,2.1617,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,6.03357,3.40744,2.73,10.9264,
4.2,2,4,9,7,1.14894,0.1928,1.00098,1.50098,11.5,0,11.5,11.5,0,0,0,0,4,0,4,4,11.5121,0.0193528,11.5012,11.5483,6.92316,3.83496,2.98,11.6586,
4.2,17,6,9,6,1.27509,0.0998323,1.18044,1.42955,11.5,0,11.5,11.5,0,0,0,0,4,0,4,4,11.5012,0,11.5012,11.5012,4.27137,0.193748,4.08714,4.55143,
4.2,6,3,2,3,2.25,1.25,1,3.5,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,271.768,9.59773,263.411,282.25,
4.2,7,3,2,7,1.09439,0.0381809,1.05357,1.125,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,4.49162,2.38059,3.0707,9.49927,
4.2,11,4,2,6,1.78869,0.237283,1.35714,2.08928,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,9.30284,3.87068,4.24927,13.6778,
4.2,16,5,2,6,1.18155,0.176926,0.82143,1.26786,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,7.99332,1.52833,5.23141,9.73141,
4.2,1,4,3,7,1.19133,0.0408701,1.16071,1.25,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,8.85641,3.31323,4.39213,13.2136,
4.2,19,6,3,6,1.17857,0,1.17857,1.17857,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,5.13617,0.771269,4.40998,6.55284,
4.2,14,5,4,6,1.36607,0.137279,1.21429,1.625,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,15.7493,12.9997,5.90999,37.8028,
4.2,18,6,4,6,1.25,0,1.25,1.25,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,3.21058,0.408365,2.90998,3.92784,
4.2,15,5,5,6,1.00595,0.143599,0.75,1.19643,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,19.3571,11.8185,6.01786,37.0893,
4.2,3,2,6,7,1.30612,0.168599,1.10714,1.60714,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,5.78243,1.37972,4.62427,8.12427,
4.2,13,5,6,6,1.22917,0.0980789,1.17857,1.42857,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,8.8088,1.09239,7.21356,10.3743,
4.2,20,2,6,12,6.12946,7.57882,1.16071,21.8393,0.500011,3.50325e-06,0.500009,0.500018,2.20089,2.79123,0,6.99999,7,0,7,7,0.50072,0,0.50072,0.50072,46.5647,44.8378,2.98141,113.106,
4.3,4,2,7,6,1.22717,0.183039,1.0367,1.5367,6.5,0,6.5,6.5,0,0,0,0,4.5,1.22474,4,7,6.50116,0,6.50116,6.50116,10.8133,1.64281,7.74785,12.6407,
4.3,6,2,7,2,1.625,0.656598,1.16071,2.08928,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,82.1957,1.48997,81.1421,83.2493,
4.3,3,2,8,5,1.37579,0.0181067,1.35714,1.39384,5.3,2.68328,0.500009,6.5,0,0,0,0,4.6,1.34164,4,7,5.30107,2.68348,0.50072,6.50116,10.2803,1.44973,7.71214,11.1764,
4.3,9,4,8,3,1.71527,0.486094,1.1617,2.07241,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,45.8312,10.8635,36.48,57.7479,
4.3,5,3,9,4,1.52777,0.310495,1.19741,1.9117,10.25,2.5,6.5,11.5,0,0,0,0,3.25,2.5,2,7,10.2512,2.5,6.50116,11.5012,8.87285,1.26328,7.58714,10.3907,
4.3,8,3,2,6,1.34243,0.147981,1.08929,1.53571,1.50001,2.44949,0.500009,6.5,0,0,0,0,2.83333,2.04124,2,7,1.50079,2.44967,0.50072,6.50116,6.64189,2.17368,3.05284,9.33856,
4.3,16,5,3,6,1.25298,0.00729009,1.25,1.26786,0.500009,0,0.500009,0.500009,0,0,0,0,7.33333,0.816497,7,9,0.50072,0,0.50072,0.50072,5.36534,1.23882,4.8207,7.89213,
4.3,18,6,3,5,1.22857,0.103664,1.08929,1.33929,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,4.03498,1.75373,2.74927,6.73141,
4.3,20,6,3,1,1.16071,0,1.16071,1.16071,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,4.17784,0,4.17784,4.17784,
4.3,7,3,4,5,1.33929,0.301992,0.946429,1.75,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,7.24213,1.37196,5.62427,9.30284,
4.3,11,3,4,1,1.17857,0,1.17857,1.17857,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,4.42784,0,4.42784,4.42784,
4.3,13,5,4,6,1.21131,0.0327659,1.16071,1.23214,0.500009,0,0.500009,0.500009,0,0,0,0,8.66667,0.816497,7,9,0.50072,0,0.50072,0.50072,3.79689,2.27906,2.6957,8.4457,
4.3,15,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.3,14,5,5,5,1.41071,0,1.41071,1.41071,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,5.125,0.230419,4.94643,5.48214,
4.3,19,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.3,1,4,6,5,1.25714,0.108327,1.19643,1.44643,0.500009,0,0.500009,0.500009,0,0,0,0,8,2.23607,4,9,0.50072,0,0.50072,0.50072,14.6493,7.15297,4.40998,23.8921,
4.3,2,4,6,5,1.45,0.10818,1.39286,1.64286,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,15.11,1.26341,13.4457,16.3386,
4.3,10,4,6,5,1.36428,0.374702,0.92857,1.92857,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,10.1243,1.70182,7.14213,11.2493,
4.3,17,6,6,6,1.25909,0.0949783,1.16071,1.42857,1.91667,4.69486,0,11.5,0,0,0,0,8.16667,2.04124,4,9,1.91686,4.69533,0,11.5012,4.705,2.66903,2.71429,9.75,
4.4,4,2,7,6,1.49503,0.245798,1.2867,1.7867,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,9.90559,1.75624,7.83714,12.2121,
4.4,6,2,7,1,9.35813,0,9.35813,9.35813,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,66.7479,0,66.7479,66.7479,
4.4,3,2,8,6,1.4742,0.205706,1.37598,1.89384,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,9.89666,1.45514,8.37285,11.6764,
4.4,9,4,8,1,2.07241,0,2.07241,2.07241,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,45.1407,0,45.1407,45.1407,
4.4,5,3,9,6,1.32539,0.207148,1.14384,1.6617,11.5,0,11.5,11.5,0,0,0,0,2,0,2,2,11.5012,0,11.5012,11.5012,8.84012,0.455888,8.24785,9.355,
4.4,8,3,2,6,1.86607,0.283192,1.33929,2.08928,0.500009,0,0.500009,0.500009,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,10.9784,3.13211,6.73141,15.4993,
4.4,16,5,3,6,1.25,0,1.25,1.25,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,4.90403,0.204124,4.8207,5.3207,
