Time,ueId,assoCell,compCell,taskCount,succCount,upWlMea,upWlStd,upWlMin,upWlMax,upWdMea,upWdStd,upWdMin,upWdMax,queMea,queStd,queMin,queMax,compMea, compStd, compMin, compMax,dnWdMea, dnWdStd, dnWdMin, dnWdMax,dnWlMea,dnWlStd, dnWlMin, dnWlMax
1.6,11,4,8,3,0,1.59027,0.433013,1.09027,1.84027,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,10.8014,2.82069,7.56928,12.7657,34.3929,2.58275,31.4107,35.9107,
1.6,19,6,8,4,0,1.01884,0,1.01884,1.01884,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,2.90857,0,2.90857,2.90857,25.9286,0,25.9286,25.9286,
1.6,20,2,8,4,0,1.19741,0,1.19741,1.19741,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,6.81035,0.625,6.49785,7.74785,30.0089,0.625,29.6964,30.9464,
1.6,7,3,2,6,6,1.01786,0,1.01786,1.01786,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,3.3207,0,3.3207,3.3207,9.33929,0,9.33929,9.33929,
1.6,14,5,2,5,5,1.17857,0.0978068,1.07143,1.25,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,6.03498,0.929859,4.92784,7.48141,12.2143,1.00247,11,13.7321,
1.6,3,2,4,7,7,1.268,0.0897489,1.16071,1.33929,1.35715,2.26778,0.500009,6.5,0,0,0,0,4,0,4,4,1.35793,2.26795,0.50072,6.50116,2.98121,0.193696,2.73141,3.21214,10.9643,4.6077,9.07143,21.4107,
1.6,17,6,4,5,5,1.01786,0,1.01786,1.01786,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,2.90998,0,2.90998,2.90998,8.92857,0,8.92857,8.92857,
1.6,8,3,5,7,7,1.07398,0.00674931,1.07143,1.08929,0.500009,0,0.500009,0.500009,0,0,0,0,3.71429,0.755929,2,4,0.50072,0,0.50072,0.50072,3.67529,0.00674931,3.65998,3.67784,9.46429,0.755929,7.75,9.75,
1.6,12,4,5,4,3,15.1386,16.8575,1.0367,36.5893,2.00001,2.99999,0.500009,6.5,0.999998,2,0,3.99999,4,0,4,4,2.00083,3.00022,0.50072,6.50116,9.53463,6.84559,3.24927,18.3921,33.6741,20.1594,10.5893,52.9464,
1.6,6,3,6,5,5,1.07143,0,1.07143,1.07143,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,2.90998,0,2.90998,2.90998,11.9821,0,11.9821,11.9821,
